name,ansprechpartner_name,ansprechpartner_rolle,adresse,plz,ort,bundesland,bezirk_region,telefon,fax,email,website,google_maps,branche,kategorie,verbrauchspotenzial,datum_gefunden,quell_url
Dümmler GmbH,,,,74582,Gerabronn,Baden-Wuerttemberg,Heilbronn,07952-92 18 77-0,,michael.dietz@duemmler-montage.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=D%C3%BCmmler%20GmbH%20%2074582%20Gerabronn,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/gerabronn_duemmler_gmbh.htm
Rößner Maschinenbau GmbH,,,,36304,Alsfeld,Hessen,,06631-96 22-0,,info@roessner-maschinenbau.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=R%C3%B6%C3%9Fner%20Maschinenbau%20GmbH%20%2036304%20Alsfeld,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/alsfeld_roessner_maschinenbau_gmbh.htm
DECONTEC GmbH,,,,38112,Braunschweig,Niedersachsen,Braunschweig,0531-87 70 35 5,,info@decontec.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=DECONTEC%20GmbH%20%2038112%20Braunschweig,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/braunschweig_decontec_gmbh.htm
Stähli Läpp-Technik GmbH,,,,71093,Weil,Baden-Wuerttemberg,Stuttgart,07031-75 77 96,,LTS@stahli.com,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=St%C3%A4hli%20L%C3%A4pp-Technik%20GmbH%20%2071093%20Weil,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/weil_im_schoenbuch_staehli_laepp_technik_gmbh.htm
Lohnfertigung Lenz,,,,92318,Neumarkt,Bayern,,09181-40 89 96 4,,,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Lohnfertigung%20Lenz%20%2092318%20Neumarkt,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/neumarkt_in_der_oberpfalz_lohnfertigung_lenz.htm
LOOP GmbH,,,,46562,Voerde,Nordrhein-Westfalen,Essen,0281-83 13 5,,mail@loop-gmbh.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=LOOP%20GmbH%20%2046562%20Voerde,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/voerde_loop_gmbh.htm
LS-Mechanik GmbH,,,,36304,Alsfeld,Hessen,,06631-80 19 02-0,,info@ls-mechanik.com,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=LS-Mechanik%20GmbH%20%2036304%20Alsfeld,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/alsfeld_ls_mechanik_gmbh.htm
Calbe Chemie GmbH,,,,39240,Calbe,Sachsen-Anhalt,Magdeburg,039291-42 5-0,,info@calbe-chemie.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Calbe%20Chemie%20GmbH%20%2039240%20Calbe,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/calbe_calbe_chemie_gmbh.htm
Schacherl Steuerungstechnik GmbH,,,,74239,Hardthausen,Baden-Wuerttemberg,Heilbronn,07139-45 22-20,,info@schacherl-online.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Schacherl%20Steuerungstechnik%20GmbH%20%2074239%20Hardthausen,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/hardthausen_schacherl_steuerungstechnik_gmbh.htm
Kratzmaier-Konstruktionen GmbH,,,,82547,Eurasburg,Bayern,Muenchen,08179-99 77 30,,info@kratzmaier.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Kratzmaier-Konstruktionen%20GmbH%20%2082547%20Eurasburg,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/eurasburg_kratzmaier_konstruktionen_gmbh.htm
Koch-Neuburg GmbH,,,,67227,Frankenthal,Rheinland-Pfalz,,06233-41 33 3,,koch-neuburg@t-online.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Koch-Neuburg%20GmbH%20%2067227%20Frankenthal,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/frankenthal_koch_neuburg_gmbh.htm
PART FACTORY - eine Marke der Grindaix GmbH,,,,50170,Kerpen,Nordrhein-Westfalen,Koeln,02273-95 373-62,,info@partfactory.com,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=PART%20FACTORY%20-%20eine%20Marke%20der%20Grindaix%20GmbH%20%2050170%20Kerpen,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/kerpen_part_factory__eine_marke_der_grindaix_gmbh.htm
Tetenal Europe GmbH,,,,22844,Norderstedt,Hamburg,Hamburg,040-52 14 5-666,,order@tetenal.com,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Tetenal%20Europe%20GmbH%20%2022844%20Norderstedt,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/norderstedt_tetenal_europe_gmbh.htm
EXTE GmbH,,,,51688,Wipperfuerth,Nordrhein-Westfalen,Koeln,02267-68 7-0,,,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=EXTE%20GmbH%20%2051688%20Wipperfuerth,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/wipperfuerth_exte_gmbh.htm
Molkerei MEGGLE Wasserburg GmbH & Co. KG,,,,83512,Wasserburg,Bayern,Rosenheim,08071-73-0,,service@meggle-lohnfertigung.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Molkerei%20MEGGLE%20Wasserburg%20GmbH%20%26%20Co.%20KG%20%2083512%20Wasserburg,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/wasserburg_am_inn_molkerei_meggle_wasserburg_gmbh_.htm
Kreidler Medizintechnik GmbH,,,,78573,Wurmlingen,Baden-Wuerttemberg,,07461-96 15-0,,info@kreidler-medizintechnik.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Kreidler%20Medizintechnik%20GmbH%20%2078573%20Wurmlingen,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/wurmlingen_kreidler_medizintechnik_gmbh.htm
IBS Industrie GmbH,,,,45145,Essen,Nordrhein-Westfalen,Essen,0201-17 12 58 71,,kontakt@ibs-industrie.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=IBS%20Industrie%20GmbH%20%2045145%20Essen,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/essen_ibs_industrie_gmbh.htm
Rusche Zubringetechnik,,,,39104,Magdeburg,Sachsen-Anhalt,Magdeburg,0391-55 54 78 5,,rusche@zubringetechnik.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Rusche%20Zubringetechnik%20%2039104%20Magdeburg,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/magdeburg_rusche_zubringetechnik.htm
SPR GmbH,,,,73095,Albershausen,Baden-Wuerttemberg,,07161-98 86 11 0,,info@spr-zerspanung.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=SPR%20GmbH%20%2073095%20Albershausen,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/albershausen_spr_gmbh.htm
RCC-Technik,,,,92342,Freystadt,Bayern,,09179-96 18 5-22,,info@rcc-technik.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=RCC-Technik%20%2092342%20Freystadt,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/freystadt_rcc_technik.htm
Synproduction GmbH,,,,78244,Gottmadingen,Baden-Wuerttemberg,,07731-83 64 30 0,,info@synproduction.com,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Synproduction%20GmbH%20%2078244%20Gottmadingen,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/gottmadingen_synproduction_gmbh.htm
PAMA paper machinery GmbH,,,,09599,Freiberg,Sachsen,Chemnitz,03731-46 0-0,,info@pama-papermachinery.com,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=PAMA%20paper%20machinery%20GmbH%20%2009599%20Freiberg,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/freiberg_pama_paper_machinery_gmbh.htm
Dehoff Mechanische Werkstätte,,,,82152,Krailling,Bayern,Muenchen,089-85 61 57 3,,MDehoff@t-online.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Dehoff%20Mechanische%20Werkst%C3%A4tte%20%2082152%20Krailling,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/krailling_dehoff_mechanische_werkstaette.htm
LIEMAB GmbH,,,,29345,Unterluess,Niedersachsen,,05827-97 27-12,,info@liemab.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=LIEMAB%20GmbH%20%2029345%20Unterluess,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/unterluess_liemab_gmbh.htm
Kitron GmbH,,,,72555,Metzingen,Baden-Wuerttemberg,Tuebingen,0151-62 40 89 80,,stephan.blume@kitron.com,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Kitron%20GmbH%20%2072555%20Metzingen,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/metzingen_kitron_gmbh.htm
INDU-TEC,,,,53639,Koenigswinter,Nordrhein-Westfalen,Bonn,02244-87 62-614,,info@indu-tec.com,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=INDU-TEC%20%2053639%20Koenigswinter,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/koenigswinter_indu_tec.htm
inbes GmbH,,,,24787,Fockbek,Schleswig-Holstein,Kiel,04331-339 60 66,,info@inbes.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=inbes%20GmbH%20%2024787%20Fockbek,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/fockbek_inbes_gmbh.htm
HasGo GmbH,,,,71272,Renningen,Baden-Wuerttemberg,Stuttgart,07159-93 05 16,,info@hasgo.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=HasGo%20GmbH%20%2071272%20Renningen,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/renningen_hasgo_gmbh.htm
Flink GmbH,,,,89584,Ehingen,Bayern,Ulm,0176-84 68 78 95,,lohnfertigung@flink-gmbh.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Flink%20GmbH%20%2089584%20Ehingen,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/ehingen_an_der_donau_flink_gmbh.htm
Saint Jean Industries Stuttgart GmbH,,,,74360,Ilsfeld,Baden-Wuerttemberg,Heilbronn,07062-95 30-0,,sales@st-ji.com,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=Saint%20Jean%20Industries%20Stuttgart%20GmbH%20%2074360%20Ilsfeld,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/ilsfeld_saint_jean_industries_stuttgart_gmbh.htm
GHE GmbH,,,,53332,Bornheim,Nordrhein-Westfalen,Bonn,02227-92 94 50,,info@ghe-online.de,http://www.Lohnfertigung.biz,https://www.google.com/maps/search/?api=1&query=GHE%20GmbH%20%2053332%20Bornheim,Lohnfertigung,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.lohnfertigung.biz/firmen/bornheim_ghe_gmbh.htm
Heidler Hydraulikbau GmbH,,,,35428,Langgoens,Hessen,Marburg,06447-92 31-0,,info@hydraulikbau.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Heidler%20Hydraulikbau%20GmbH%20%2035428%20Langgoens,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/langgoens_heidler_hydraulikbau_gmbh.htm
Gebr.Storz  Zerspanungstechnik GmbH,,Geschaeftsfuehrer,,78098,Triberg,Baden-Wuerttemberg,,07722-91 97-111,,Gebr.Storz@t-online.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Gebr.Storz%20%20Zerspanungstechnik%20GmbH%20%2078098%20Triberg,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/triberg_gebr_storz_zerspanungstechnik_gmbh.htm
HÃ¼ttenberger Zerspanungstechnik,,,,35625,Huettenberg,Hessen,Marburg,06403-92 74-50,,kontakt@h-z-t.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=H%C3%83%C2%BCttenberger%20Zerspanungstechnik%20%2035625%20Huettenberg,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/huettenberg_huettenberger_zerspanungstechnik.htm
EPG - Pausa GmbH,,,,57612,Eichelhardt,Nordrhein-Westfalen,Siegen,02681-98 18-0,,info@epg-pausa.com,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=EPG%20-%20Pausa%20GmbH%20%2057612%20Eichelhardt,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/eichelhardt_epg__pausa_gmbh.htm
Goldmaier Zerspanungswerkzeuge Handelsgesellschaft mbH,,,,42857,Remscheid,Nordrhein-Westfalen,Wuppertal,02191-72 04 1,,goldmaier@goldmaier-gmbh.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Goldmaier%20Zerspanungswerkzeuge%20Handelsgesellschaft%20mbH%20%2042857%20Remscheid,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/remscheid_goldmaier_zerspanungswerkzeuge_handelsge.htm
BZT - BersenbrÃ¼cker Zerspanungstechnik GmbH,,,,49593,Bersenbrueck,Niedersachsen,Osnabrueck,05439-94 56-0,,info@bsbzt.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=BZT%20-%20Bersenbr%C3%83%C2%BCcker%20Zerspanungstechnik%20GmbH%20%2049593%20Bersenbrueck,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/bersenbrueck_bzt__bersenbruecker_zerspanungstechni.htm
KLAUS FECHNER ZERSPANUNGSTECHNIK,,,,40721,Hilden,Nordrhein-Westfalen,Duesseldorf,02103-51 7-60,,info@fechner-zerspanung.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=KLAUS%20FECHNER%20ZERSPANUNGSTECHNIK%20%2040721%20Hilden,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/hilden_klaus_fechner_zerspanungstechnik.htm
Gühring KG,,,,72458,Albstadt,Baden-Wuerttemberg,Tuebingen,07431-17-0,,info@guehring.de,http://www.Werkzeuge.com,https://www.google.com/maps/search/?api=1&query=G%C3%BChring%20KG%20%2072458%20Albstadt,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.werkzeuge.com/firmen/albstadt_guehring_kg.htm
PETER SCHMID TECHNISCHER BEDARF,,,,78056,Villingen,Baden-Wuerttemberg,,07720-97 26-0,,info@schmid-tb.de,http://www.Technischer-Handel.de,https://www.google.com/maps/search/?api=1&query=PETER%20SCHMID%20TECHNISCHER%20BEDARF%20%2078056%20Villingen,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.technischer-handel.de/firmen/villingen_schwenningen_peter_schmid_technischer_be.htm
Kulina Zerspanungstechnik und Maschinenbau GmbH,,,,21514,Buechen,Hamburg,Hamburg,04155-49 99 4-0,,info@kulina-gmbh.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Kulina%20Zerspanungstechnik%20und%20Maschinenbau%20GmbH%20%2021514%20Buechen,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/buechen_kulina_zerspanungstechnik_und_maschinenbau.htm
Zimmermann Zerspanungstechnik GmbH,,,,58300,Wetter,Nordrhein-Westfalen,,02335-84 69 09 0,,info@zz-hagen.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Zimmermann%20Zerspanungstechnik%20GmbH%20%2058300%20Wetter,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/wetter_ruhr_zimmermann_zerspanungstechnik_gmbh.htm
Munk GmbH Zerspanungstechnik,,,,70734,Fellbach,Baden-Wuerttemberg,Stuttgart,0711-57 81 68 4,,info@munk-zerspanungstechnik.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Munk%20GmbH%20Zerspanungstechnik%20%2070734%20Fellbach,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/fellbach_munk_gmbh_zerspanungstechnik.htm
BK CNC-Zerspanungstechnik GmbH,,,,52499,Baesweiler,Nordrhein-Westfalen,Aachen,02401-89 61 35 0,,info@bk-cnc.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=BK%20CNC-Zerspanungstechnik%20GmbH%20%2052499%20Baesweiler,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/baesweiler_bk_cnc_zerspanungstechnik_gmbh.htm
SMB SchrÃ¶der GmbH,,,,35463,Fernwald,Hessen,Marburg,0641-94 39 9-0,,info@smb-fernwald.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=SMB%20Schr%C3%83%C2%B6der%20GmbH%20%2035463%20Fernwald,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/fernwald_smb_schroeder_gmbh.htm
Zerspanungstechnik PÃ¶tzsch,,,,02791,Oderwitz,Sachsen,,035873-24 58,,ztpoetzsch@t-online.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Zerspanungstechnik%20P%C3%83%C2%B6tzsch%20%2002791%20Oderwitz,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/oderwitz_zerspanungstechnik_poetzsch.htm
SMD GmbH Stachelscheid Metallwaren und Drehteile,,Geschaeftsfuehrer,,57462,Olpe,Nordrhein-Westfalen,Siegen,02761-68 96,,info@smd-olpe.de,http://www.Praezisionstechnik.net,https://www.google.com/maps/search/?api=1&query=SMD%20GmbH%20Stachelscheid%20Metallwaren%20und%20Drehteile%20%2057462%20Olpe,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.praezisionstechnik.net/firmen/olpe_smd_gmbh_stachelscheid_metallwaren_und_drehte.htm
GerÃ¤tebau Insul Simsheuser GmbH,,,,53520,Insul,Nordrhein-Westfalen,Bonn,02695-93 18 17 0,,zentrale@geraetebau-insul.de,http://www.Geraetebau.com,https://www.google.com/maps/search/?api=1&query=Ger%C3%83%C2%A4tebau%20Insul%20Simsheuser%20GmbH%20%2053520%20Insul,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.geraetebau.com/firmen/insul_geraetebau_insul_simsheuser_gmbh.htm
Wagner CNC-Fertigungs-Technik,,,,71691,Freiberg,Baden-Wuerttemberg,Stuttgart,07141-29 83-780,,info@cnc-wagner.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Wagner%20CNC-Fertigungs-Technik%20%2071691%20Freiberg,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/freiberg_am_neckar_wagner_cnc_fertigungs_technik.htm
CAN Industrie-Service GmbH,,,,35510,Butzbach,Hessen,Marburg,06033-91 34-0,,info@can-apparatebau.de,http://www.Rohrleitungstechnik.info,https://www.google.com/maps/search/?api=1&query=CAN%20Industrie-Service%20GmbH%20%2035510%20Butzbach,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.rohrleitungstechnik.info/firmen/butzbach_can_industrie_service_gmbh.htm
Haas Zerspanungstechnik,,,,90574,Rosstal,Bayern,Nuernberg,09127-90 54 90,,info@haas-zerspanungstechnik.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Haas%20Zerspanungstechnik%20%2090574%20Rosstal,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/rosstal_haas_zerspanungstechnik.htm
BB Zerspanungstechnik GmbH,,,,75203,Koenigsbach,Baden-Wuerttemberg,,07232-31 87-0,,info@bbz-technik.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=BB%20Zerspanungstechnik%20GmbH%20%2075203%20Koenigsbach,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/koenigsbach_stein_bb_zerspanungstechnik_gmbh.htm
Zetec Zerspanungstechnik GmbH,,,,78559,Gosheim,Baden-Wuerttemberg,,07426-52 98-0,,info@zetec.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Zetec%20Zerspanungstechnik%20GmbH%20%2078559%20Gosheim,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/gosheim_zetec_zerspanungstechnik_gmbh.htm
ZERTEC CNC-Zerspanungstechnik,,,,75443,Oetisheim,Baden-Wuerttemberg,,07041-81 41 79 0,,info@zertec-cnc.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=ZERTEC%20CNC-Zerspanungstechnik%20%2075443%20Oetisheim,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/oetisheim_zertec_cnc_zerspanungstechnik.htm
Christian Bewer GmbH,,,,71546,Aspach,Baden-Wuerttemberg,Stuttgart,07191-90 45 4-0,,info@bewer-zerspanung.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Christian%20Bewer%20GmbH%20%2071546%20Aspach,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/aspach_christian_bewer_gmbh.htm
Te-Mo-Service GmbH,,,,63939,Woerth,Hessen,Frankfurt/Offenbach,09372-94 94 36 10 0,,info@temoservice.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=Te-Mo-Service%20GmbH%20%2063939%20Woerth,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/woerth_am_main_te_mo_service_gmbh.htm
LÃ¶Ã¶ck Zerspanungstechnik GmbH,,,,24539,Neumuenster,Schleswig-Holstein,Kiel,04321-83 86 0,,info@loeoeck-zerspanungstechnik.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=L%C3%83%C2%B6%C3%83%C2%B6ck%20Zerspanungstechnik%20GmbH%20%2024539%20Neumuenster,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/neumuenster_loeoeck_zerspanungstechnik_gmbh.htm
JÃ¼rgens Mechanik GmbH,,,,24340,Eckernfoerde,Schleswig-Holstein,Kiel,04351-20 95,,info@juergens-mechanik.de,http://www.Zerspanungstechnik.info,https://www.google.com/maps/search/?api=1&query=J%C3%83%C2%BCrgens%20Mechanik%20GmbH%20%2024340%20Eckernfoerde,Zerspanungstechnik,Metallverarbeitung,Hoch 500k-1 Mio kWh,2026-02-24,http://www.zerspanungstechnik.info/firmen/eckernfoerde_juergens_mechanik_gmbh.htm
